Date,Kyo_temp,Kyo_max,Kyo_min,Kyo_dwp,Kyo_mx_dwp,Kyo_mi_dwp,Kyo_pressure,Kyo_humidity,Kyo_wind,Kyo_clouds,Kyo_lat,Kyo_lon,Kyo_ele,Kyo_temp_1,Kyo_temp_2,Kyo_temp_3,Kyo_max_1,Kyo_max_2,Kyo_max_3,Kyo_min_1,Kyo_min_2,Kyo_min_3,Kyo_dwp_1,Kyo_dwp_2,Kyo_dwp_3,Kyo_mx_dwp_1,Kyo_mx_dwp_2,Kyo_mx_dwp_3,Kyo_mi_dwp_1,Kyo_mi_dwp_2,Kyo_mi_dwp_3,Kyo_pressure_1,Kyo_pressure_2,Kyo_pressure_3,Kyo_clouds_1,Kyo_clouds_2,Kyo_clouds_3,Kyo_lat_1,Kyo_lat_2,Kyo_lat_3,Kyo_lon_1,Kyo_lon_2,Kyo_lon_3,Kyo_ele_1,Kyo_ele_2,Kyo_ele_3
2017-06-04,17.25,17.833333333333332,16.875,7.949999999999998,8.533333333333331,7.574999999999998,1008.5,53.5,2.75,19.791666666666668,35.011636,135.768029,45,17.416666666666668,18.25,20.666666666666668,17.916666666666668,18.5,21.75,17.083333333333332,17.875,19.875,8.924999999999999,9.858333333333334,15.008333333333338,9.425,10.108333333333334,16.091666666666672,8.591666666666667,9.483333333333334,14.21666666666667,1004.9583333333334,1001.0416666666666,995.7083333333334,37.958333333333336,27.5,64.41666666666667,35.011636,35.011636,35.011636,135.768029,135.768029,135.768029,45.0,45.0,45.0
2017-06-05,18.041666666666668,18.666666666666668,17.625,9.124999999999998,9.749999999999998,8.708333333333332,1013.7083333333334,55.416666666666664,2.6666666666666665,16.333333333333332,35.011636,135.768029,45,17.25,17.416666666666668,18.25,17.833333333333332,17.916666666666668,18.5,16.875,17.083333333333332,17.875,7.949999999999998,8.924999999999999,9.858333333333334,8.533333333333331,9.425,10.108333333333334,7.574999999999998,8.591666666666667,9.483333333333334,1008.5,1004.9583333333334,1001.0416666666666,19.791666666666668,37.958333333333336,27.5,35.011636,35.011636,35.011636,135.768029,135.768029,135.768029,45.0,45.0,45.0
2017-06-06,20.041666666666668,20.833333333333332,19.458333333333332,11.491666666666667,12.283333333333333,10.908333333333331,1014.4166666666666,57.25,1.9583333333333333,73.875,35.011636,135.768029,45,18.041666666666668,17.25,17.416666666666668,18.666666666666668,17.833333333333332,17.916666666666668,17.625,16.875,17.083333333333332,9.124999999999998,7.949999999999998,8.924999999999999,9.749999999999998,8.533333333333331,9.425,8.708333333333332,7.574999999999998,8.591666666666667,1013.7083333333334,1008.5,1004.9583333333334,16.333333333333332,19.791666666666668,37.958333333333336,35.011636,35.011636,35.011636,135.768029,135.768029,135.768029,45.0,45.0,45.0
2017-06-07,18.375,18.5,18.375,17.15,17.275,17.15,1008.375,93.875,2.125,84.45833333333333,35.011636,135.768029,45,20.041666666666668,18.041666666666668,17.25,20.833333333333332,18.666666666666668,17.833333333333332,19.458333333333332,17.625,16.875,11.491666666666667,9.124999999999998,7.949999999999998,12.283333333333333,9.749999999999998,8.533333333333331,10.908333333333331,8.708333333333332,7.574999999999998,1014.4166666666666,1013.7083333333334,1008.5,73.875,16.333333333333332,19.791666666666668,35.011636,35.011636,35.011636,135.768029,135.768029,135.768029,45.0,45.0,45.0
2017-06-08,18.833333333333332,19.333333333333332,18.5,14.175000000000002,14.675000000000002,13.841666666666669,1005.1666666666666,76.70833333333333,2.0,57.583333333333336,35.011636,135.768029,45,18.375,20.041666666666668,18.041666666666668,18.5,20.833333333333332,18.666666666666668,18.375,19.458333333333332,17.625,17.15,11.491666666666667,9.124999999999998,17.275,12.283333333333333,9.749999999999998,17.15,10.908333333333331,8.708333333333332,1008.375,1014.4166666666666,1013.7083333333334,84.45833333333333,73.875,16.333333333333332,35.011636,35.011636,35.011636,135.768029,135.768029,135.768029,45.0,45.0,45.0
2017-06-09,19.708333333333332,20.625,18.916666666666668,11.675000000000004,12.591666666666669,10.883333333333338,1004.7083333333334,59.833333333333336,1.625,33.541666666666664,35.011636,135.768029,45,18.833333333333332,18.375,20.041666666666668,19.333333333333332,18.5,20.833333333333332,18.5,18.375,19.458333333333332,14.175000000000002,17.15,11.491666666666667,14.675000000000002,17.275,12.283333333333333,13.841666666666669,17.15,10.908333333333331,1005.1666666666666,1008.375,1014.4166666666666,57.583333333333336,84.45833333333333,73.875,35.011636,35.011636,35.011636,135.768029,135.768029,135.768029,45.0,45.0,45.0
2017-06-10,21.166666666666668,22.125,20.375,11.983333333333333,12.941666666666668,11.191666666666665,1004.4583333333334,54.083333333333336,3.0833333333333335,54.583333333333336,35.011636,135.768029,45,19.708333333333332,18.833333333333332,18.375,20.625,19.333333333333332,18.5,18.916666666666668,18.5,18.375,11.675000000000004,14.175000000000002,17.15,12.591666666666669,14.675000000000002,17.275,10.883333333333338,13.841666666666669,17.15,1004.7083333333334,1005.1666666666666,1008.375,33.541666666666664,57.583333333333336,84.45833333333333,35.011636,35.011636,35.011636,135.768029,135.768029,135.768029,45.0,45.0,45.0
2017-06-11,18.791666666666668,19.166666666666668,18.5,9.358333333333333,9.733333333333333,9.066666666666666,1005.875,52.833333333333336,3.1666666666666665,44.583333333333336,35.011636,135.768029,45,21.166666666666668,19.708333333333332,18.833333333333332,22.125,20.625,19.333333333333332,20.375,18.916666666666668,18.5,11.983333333333333,11.675000000000004,14.175000000000002,12.941666666666668,12.591666666666669,14.675000000000002,11.191666666666665,10.883333333333338,13.841666666666669,1004.4583333333334,1004.7083333333334,1005.1666666666666,54.583333333333336,33.541666666666664,57.583333333333336,35.011636,35.011636,35.011636,135.768029,135.768029,135.768029,45.0,45.0,45.0
2017-06-12,18.25,18.541666666666668,18.0,9.791666666666666,10.083333333333332,9.541666666666666,1011.2916666666666,57.708333333333336,3.7916666666666665,61.208333333333336,35.011636,135.768029,45,18.791666666666668,21.166666666666668,19.708333333333332,19.166666666666668,22.125,20.625,18.5,20.375,18.916666666666668,9.358333333333333,11.983333333333333,11.675000000000004,9.733333333333333,12.941666666666668,12.591666666666669,9.066666666666666,11.191666666666665,10.883333333333338,1005.875,1004.4583333333334,1004.7083333333334,44.583333333333336,54.583333333333336,33.541666666666664,35.011636,35.011636,35.011636,135.768029,135.768029,135.768029,45.0,45.0,45.0
2017-06-13,17.708333333333332,18.25,17.458333333333332,9.60833333333333,10.149999999999997,9.35833333333333,1009.875,59.5,2.2916666666666665,44.25,35.011636,135.768029,45,18.25,18.791666666666668,21.166666666666668,18.541666666666668,19.166666666666668,22.125,18.0,18.5,20.375,9.791666666666666,9.358333333333333,11.983333333333333,10.083333333333332,9.733333333333333,12.941666666666668,9.541666666666666,9.066666666666666,11.191666666666665,1011.2916666666666,1005.875,1004.4583333333334,61.208333333333336,44.583333333333336,54.583333333333336,35.011636,35.011636,35.011636,135.768029,135.768029,135.768029,45.0,45.0,45.0
2017-06-14,18.916666666666668,19.791666666666668,18.291666666666668,9.424999999999995,10.299999999999997,8.799999999999997,1006.4166666666666,52.541666666666664,1.9583333333333333,28.125,35.011636,135.768029,45,17.708333333333332,18.25,18.791666666666668,18.25,18.541666666666668,19.166666666666668,17.458333333333332,18.0,18.5,9.60833333333333,9.791666666666666,9.358333333333333,10.149999999999997,10.083333333333332,9.733333333333333,9.35833333333333,9.541666666666666,9.066666666666666,1009.875,1011.2916666666666,1005.875,44.25,61.208333333333336,44.583333333333336,35.011636,35.011636,35.011636,135.768029,135.768029,135.768029,45.0,45.0,45.0
2017-06-15,20.833333333333332,22.083333333333332,20.0,12.091666666666667,13.341666666666667,11.258333333333335,1005.0416666666666,56.291666666666664,2.1666666666666665,9.166666666666666,35.011636,135.768029,45,18.916666666666668,17.708333333333332,18.25,19.791666666666668,18.25,18.541666666666668,18.291666666666668,17.458333333333332,18.0,9.424999999999995,9.60833333333333,9.791666666666666,10.299999999999997,10.149999999999997,10.083333333333332,8.799999999999997,9.35833333333333,9.541666666666666,1006.4166666666666,1009.875,1011.2916666666666,28.125,44.25,61.208333333333336,35.011636,35.011636,35.011636,135.768029,135.768029,135.768029,45.0,45.0,45.0
2017-06-16,20.041666666666668,21.083333333333332,19.25,12.25,13.291666666666666,11.458333333333336,1007.7083333333334,61.041666666666664,3.25,29.541666666666668,35.011636,135.768029,45,20.833333333333332,18.916666666666668,17.708333333333332,22.083333333333332,19.791666666666668,18.25,20.0,18.291666666666668,17.458333333333332,12.091666666666667,9.424999999999995,9.60833333333333,13.341666666666667,10.299999999999997,10.149999999999997,11.258333333333335,8.799999999999997,9.35833333333333,1005.0416666666666,1006.4166666666666,1009.875,9.166666666666666,28.125,44.25,35.011636,35.011636,35.011636,135.768029,135.768029,135.768029,45.0,45.0,45.0
2017-06-17,21.791666666666668,22.708333333333332,20.958333333333332,13.433333333333337,14.350000000000001,12.600000000000003,1008.0833333333334,58.208333333333336,2.1666666666666665,69.95833333333333,35.011636,135.768029,45,20.041666666666668,20.833333333333332,18.916666666666668,21.083333333333332,22.083333333333332,19.791666666666668,19.25,20.0,18.291666666666668,12.25,12.091666666666667,9.424999999999995,13.291666666666666,13.341666666666667,10.299999999999997,11.458333333333336,11.258333333333335,8.799999999999997,1007.7083333333334,1005.0416666666666,1006.4166666666666,29.541666666666668,9.166666666666666,28.125,35.011636,35.011636,35.011636,135.768029,135.768029,135.768029,45.0,45.0,45.0
2017-06-18,22.041666666666668,23.0,21.416666666666668,14.174999999999999,15.133333333333335,13.549999999999999,1007.0833333333334,60.666666666666664,2.2083333333333335,42.291666666666664,35.011636,135.768029,45,21.791666666666668,20.041666666666668,20.833333333333332,22.708333333333332,21.083333333333332,22.083333333333332,20.958333333333332,19.25,20.0,13.433333333333337,12.25,12.091666666666667,14.350000000000001,13.291666666666666,13.341666666666667,12.600000000000003,11.458333333333336,11.258333333333335,1008.0833333333334,1007.7083333333334,1005.0416666666666,69.95833333333333,29.541666666666668,9.166666666666666,35.011636,35.011636,35.011636,135.768029,135.768029,135.768029,45.0,45.0,45.0
2017-06-19,22.083333333333332,23.5,21.0,13.541666666666664,14.95833333333333,12.458333333333329,1007.7916666666666,57.291666666666664,2.0416666666666665,15.166666666666666,35.011636,135.768029,45,22.041666666666668,21.791666666666668,20.041666666666668,23.0,22.708333333333332,21.083333333333332,21.416666666666668,20.958333333333332,19.25,14.174999999999999,13.433333333333337,12.25,15.133333333333335,14.350000000000001,13.291666666666666,13.549999999999999,12.600000000000003,11.458333333333336,1007.0833333333334,1008.0833333333334,1007.7083333333334,42.291666666666664,69.95833333333333,29.541666666666668,35.011636,35.011636,35.011636,135.768029,135.768029,135.768029,45.0,45.0,45.0
2017-06-20,21.541666666666668,22.583333333333332,20.833333333333332,15.625,16.666666666666668,14.916666666666666,1006.4583333333334,70.41666666666667,4.5,66.29166666666667,35.011636,135.768029,45,22.083333333333332,22.041666666666668,21.791666666666668,23.5,23.0,22.708333333333332,21.0,21.416666666666668,20.958333333333332,13.541666666666664,14.174999999999999,13.433333333333337,14.95833333333333,15.133333333333335,14.350000000000001,12.458333333333329,13.549999999999999,12.600000000000003,1007.7916666666666,1007.0833333333334,1008.0833333333334,15.166666666666666,42.291666666666664,69.95833333333333,35.011636,35.011636,35.011636,135.768029,135.768029,135.768029,45.0,45.0,45.0
2017-06-21,20.36,20.56,20.28,18.271999999999995,18.471999999999994,18.191999999999997,1002.84,89.56,2.24,78.04,35.011636,135.768029,45,21.541666666666668,22.083333333333332,22.041666666666668,22.583333333333332,23.5,23.0,20.833333333333332,21.0,21.416666666666668,15.625,13.541666666666664,14.174999999999999,16.666666666666668,14.95833333333333,15.133333333333335,14.916666666666666,12.458333333333329,13.549999999999999,1006.4583333333334,1007.7916666666666,1007.0833333333334,66.29166666666667,15.166666666666666,42.291666666666664,35.011636,35.011636,35.011636,135.768029,135.768029,135.768029,45.0,45.0,45.0
2017-06-22,21.291666666666668,21.958333333333332,20.875,14.949999999999998,15.616666666666665,14.533333333333331,1006.5833333333334,68.29166666666667,1.375,60.708333333333336,35.011636,135.768029,45,20.36,21.541666666666668,22.083333333333332,20.56,22.583333333333332,23.5,20.28,20.833333333333332,21.0,18.271999999999995,15.625,13.541666666666664,18.471999999999994,16.666666666666668,14.95833333333333,18.191999999999997,14.916666666666666,12.458333333333329,1002.84,1006.4583333333334,1007.7916666666666,78.04,66.29166666666667,15.166666666666666,35.011636,35.011636,35.011636,135.768029,135.768029,135.768029,45.0,45.0,45.0
2017-06-23,23.666666666666668,25.041666666666668,22.666666666666668,15.400000000000004,16.775000000000002,14.400000000000004,1004.0416666666666,58.666666666666664,1.9583333333333333,50.541666666666664,35.011636,135.768029,45,21.291666666666668,20.36,21.541666666666668,21.958333333333332,20.56,22.583333333333332,20.875,20.28,20.833333333333332,14.949999999999998,18.271999999999995,15.625,15.616666666666665,18.471999999999994,16.666666666666668,14.533333333333331,18.191999999999997,14.916666666666666,1006.5833333333334,1002.84,1006.4583333333334,60.708333333333336,78.04,66.29166666666667,35.011636,35.011636,35.011636,135.768029,135.768029,135.768029,45.0,45.0,45.0
2017-06-24,23.875,24.791666666666668,23.166666666666668,17.89166666666667,18.808333333333334,17.183333333333334,1000.7083333333334,70.08333333333333,2.4166666666666665,80.29166666666667,35.011636,135.768029,45,23.666666666666668,21.291666666666668,20.36,25.041666666666668,21.958333333333332,20.56,22.666666666666668,20.875,20.28,15.400000000000004,14.949999999999998,18.271999999999995,16.775000000000002,15.616666666666665,18.471999999999994,14.400000000000004,14.533333333333331,18.191999999999997,1004.0416666666666,1006.5833333333334,1002.84,50.541666666666664,60.708333333333336,78.04,35.011636,35.011636,35.011636,135.768029,135.768029,135.768029,45.0,45.0,45.0
2017-06-25,22.0,22.25,21.833333333333332,19.65000000000001,19.90000000000001,19.48333333333334,1000.2916666666666,88.25,1.4583333333333333,78.45833333333333,35.011636,135.768029,45,23.875,23.666666666666668,21.291666666666668,24.791666666666668,25.041666666666668,21.958333333333332,23.166666666666668,22.666666666666668,20.875,17.89166666666667,15.400000000000004,14.949999999999998,18.808333333333334,16.775000000000002,15.616666666666665,17.183333333333334,14.400000000000004,14.533333333333331,1000.7083333333334,1004.0416666666666,1006.5833333333334,80.29166666666667,50.541666666666664,60.708333333333336,35.011636,35.011636,35.011636,135.768029,135.768029,135.768029,45.0,45.0,45.0
2017-06-26,22.875,23.541666666666668,22.541666666666668,15.558333333333335,16.225,15.225000000000001,1006.0833333333334,63.416666666666664,2.0416666666666665,73.70833333333333,35.011636,135.768029,45,22.0,23.875,23.666666666666668,22.25,24.791666666666668,25.041666666666668,21.833333333333332,23.166666666666668,22.666666666666668,19.65000000000001,17.89166666666667,15.400000000000004,19.90000000000001,18.808333333333334,16.775000000000002,19.48333333333334,17.183333333333334,14.400000000000004,1000.2916666666666,1000.7083333333334,1004.0416666666666,78.45833333333333,80.29166666666667,50.541666666666664,35.011636,35.011636,35.011636,135.768029,135.768029,135.768029,45.0,45.0,45.0
2017-06-27,23.391304347826086,24.217391304347824,22.869565217391305,18.39130434782609,19.217391304347828,17.869565217391308,1009.0869565217391,75.0,1.4782608695652173,81.56521739130434,35.011636,135.768029,45,22.875,22.0,23.875,23.541666666666668,22.25,24.791666666666668,22.541666666666668,21.833333333333332,23.166666666666668,15.558333333333335,19.65000000000001,17.89166666666667,16.225,19.90000000000001,18.808333333333334,15.225000000000001,19.48333333333334,17.183333333333334,1006.0833333333334,1000.2916666666666,1000.7083333333334,73.70833333333333,78.45833333333333,80.29166666666667,35.011636,35.011636,35.011636,135.768029,135.768029,135.768029,45.0,45.0,45.0
2017-06-28,22.625,23.541666666666668,22.041666666666668,18.88333333333333,19.799999999999997,18.299999999999997,1010.875,81.29166666666667,1.0,71.45833333333333,35.011636,135.768029,45,23.391304347826086,22.875,22.0,24.217391304347824,23.541666666666668,22.25,22.869565217391305,22.541666666666668,21.833333333333332,18.39130434782609,15.558333333333335,19.65000000000001,19.217391304347828,16.225,19.90000000000001,17.869565217391308,15.225000000000001,19.48333333333334,1009.0869565217391,1006.0833333333334,1000.2916666666666,81.56521739130434,73.70833333333333,78.45833333333333,35.011636,35.011636,35.011636,135.768029,135.768029,135.768029,45.0,45.0,45.0
2017-06-29,23.291666666666668,24.25,22.708333333333332,19.416666666666668,20.375,18.833333333333332,1011.4166666666666,80.625,1.4166666666666667,77.95833333333333,35.011636,135.768029,45,22.625,23.391304347826086,22.875,23.541666666666668,24.217391304347824,23.541666666666668,22.041666666666668,22.869565217391305,22.541666666666668,18.88333333333333,18.39130434782609,15.558333333333335,19.799999999999997,19.217391304347828,16.225,18.299999999999997,17.869565217391308,15.225000000000001,1010.875,1009.0869565217391,1006.0833333333334,71.45833333333333,81.56521739130434,73.70833333333333,35.011636,35.011636,35.011636,135.768029,135.768029,135.768029,45.0,45.0,45.0
2017-06-30,24.642857142857142,25.214285714285715,24.214285714285715,21.86428571428571,22.435714285714283,21.435714285714283,1007.8571428571429,86.10714285714286,3.107142857142857,73.39285714285714,35.011636,135.768029,45,23.291666666666668,22.625,23.391304347826086,24.25,23.541666666666668,24.217391304347824,22.708333333333332,22.041666666666668,22.869565217391305,19.416666666666668,18.88333333333333,18.39130434782609,20.375,19.799999999999997,19.217391304347828,18.833333333333332,18.299999999999997,17.869565217391308,1011.4166666666666,1010.875,1009.0869565217391,77.95833333333333,71.45833333333333,81.56521739130434,35.011636,35.011636,35.011636,135.768029,135.768029,135.768029,45.0,45.0,45.0
2017-07-01,25.083333333333332,26.416666666666668,24.083333333333332,20.783333333333335,22.11666666666667,19.783333333333335,1007.8333333333334,78.5,3.2916666666666665,63.5,35.011636,135.768029,45,24.642857142857142,23.291666666666668,22.625,25.214285714285715,24.25,23.541666666666668,24.214285714285715,22.708333333333332,22.041666666666668,21.86428571428571,19.416666666666668,18.88333333333333,22.435714285714283,20.375,19.799999999999997,21.435714285714283,18.833333333333332,18.299999999999997,1007.8571428571429,1011.4166666666666,1010.875,73.39285714285714,77.95833333333333,71.45833333333333,35.011636,35.011636,35.011636,135.768029,135.768029,135.768029,45.0,45.0,45.0
2017-07-02,26.9,28.0,26.05,21.110000000000003,22.21,20.26,1008.45,71.05,2.35,55.5,35.011636,135.768029,45,25.083333333333332,24.642857142857142,23.291666666666668,26.416666666666668,25.214285714285715,24.25,24.083333333333332,24.214285714285715,22.708333333333332,20.783333333333335,21.86428571428571,19.416666666666668,22.11666666666667,22.435714285714283,20.375,19.783333333333335,21.435714285714283,18.833333333333332,1007.8333333333334,1007.8571428571429,1011.4166666666666,63.5,73.39285714285714,77.95833333333333,35.011636,35.011636,35.011636,135.768029,135.768029,135.768029,45.0,45.0,45.0
2017-07-03,27.291666666666668,28.416666666666668,26.333333333333332,21.35000000000001,22.47500000000001,20.391666666666676,1007.375,70.29166666666667,3.25,76.45833333333333,35.011636,135.768029,45,26.9,25.083333333333332,24.642857142857142,28.0,26.416666666666668,25.214285714285715,26.05,24.083333333333332,24.214285714285715,21.110000000000003,20.783333333333335,21.86428571428571,22.21,22.11666666666667,22.435714285714283,20.26,19.783333333333335,21.435714285714283,1008.45,1007.8333333333334,1007.8571428571429,55.5,63.5,73.39285714285714,35.011636,35.011636,35.011636,135.768029,135.768029,135.768029,45.0,45.0,45.0
2017-07-04,24.75,25.333333333333332,24.541666666666668,23.20833333333334,23.79166666666667,23.000000000000004,1004.2916666666666,92.29166666666667,2.5416666666666665,77.45833333333333,35.011636,135.768029,45,27.291666666666668,26.9,25.083333333333332,28.416666666666668,28.0,26.416666666666668,26.333333333333332,26.05,24.083333333333332,21.35000000000001,21.110000000000003,20.783333333333335,22.47500000000001,22.21,22.11666666666667,20.391666666666676,20.26,19.783333333333335,1007.375,1008.45,1007.8333333333334,76.45833333333333,55.5,63.5,35.011636,35.011636,35.011636,135.768029,135.768029,135.768029,45.0,45.0,45.0
2017-07-05,23.041666666666668,23.625,22.833333333333332,20.925000000000008,21.50833333333334,20.716666666666676,1008.8333333333334,89.41666666666667,1.3333333333333333,74.45833333333333,35.011636,135.768029,45,24.75,27.291666666666668,26.9,25.333333333333332,28.416666666666668,28.0,24.541666666666668,26.333333333333332,26.05,23.20833333333334,21.35000000000001,21.110000000000003,23.79166666666667,22.47500000000001,22.21,23.000000000000004,20.391666666666676,20.26,1004.2916666666666,1007.375,1008.45,77.45833333333333,76.45833333333333,55.5,35.011636,35.011636,35.011636,135.768029,135.768029,135.768029,45.0,45.0,45.0
2017-07-06,24.916666666666668,25.708333333333332,24.416666666666668,19.750000000000004,20.54166666666667,19.250000000000004,1009.5833333333334,74.16666666666667,1.9166666666666667,76.45833333333333,35.011636,135.768029,45,23.041666666666668,24.75,27.291666666666668,23.625,25.333333333333332,28.416666666666668,22.833333333333332,24.541666666666668,26.333333333333332,20.925000000000008,23.20833333333334,21.35000000000001,21.50833333333334,23.79166666666667,22.47500000000001,20.716666666666676,23.000000000000004,20.391666666666676,1008.8333333333334,1004.2916666666666,1007.375,74.45833333333333,77.45833333333333,76.45833333333333,35.011636,35.011636,35.011636,135.768029,135.768029,135.768029,45.0,45.0,45.0
2017-07-07,25.083333333333332,26.083333333333332,24.375,20.333333333333332,21.333333333333332,19.625,1009.2083333333334,76.25,1.9166666666666667,53.958333333333336,35.011636,135.768029,45,24.916666666666668,23.041666666666668,24.75,25.708333333333332,23.625,25.333333333333332,24.416666666666668,22.833333333333332,24.541666666666668,19.750000000000004,20.925000000000008,23.20833333333334,20.54166666666667,21.50833333333334,23.79166666666667,19.250000000000004,20.716666666666676,23.000000000000004,1009.5833333333334,1008.8333333333334,1004.2916666666666,76.45833333333333,74.45833333333333,77.45833333333333,35.011636,35.011636,35.011636,135.768029,135.768029,135.768029,45.0,45.0,45.0
2017-07-08,26.25,27.333333333333332,25.541666666666668,21.166666666666668,22.25,20.458333333333336,1008.1666666666666,74.58333333333333,1.8333333333333333,71.79166666666667,35.011636,135.768029,45,25.083333333333332,24.916666666666668,23.041666666666668,26.083333333333332,25.708333333333332,23.625,24.375,24.416666666666668,22.833333333333332,20.333333333333332,19.750000000000004,20.925000000000008,21.333333333333332,20.54166666666667,21.50833333333334,19.625,19.250000000000004,20.716666666666676,1009.2083333333334,1009.5833333333334,1008.8333333333334,53.958333333333336,76.45833333333333,74.45833333333333,35.011636,35.011636,35.011636,135.768029,135.768029,135.768029,45.0,45.0,45.0
2017-07-09,25.041666666666668,25.375,24.708333333333332,22.708333333333332,23.041666666666668,22.375,1007.7083333333334,88.33333333333333,1.25,78.45833333333333,35.011636,135.768029,45,26.25,25.083333333333332,24.916666666666668,27.333333333333332,26.083333333333332,25.708333333333332,25.541666666666668,24.375,24.416666666666668,21.166666666666668,20.333333333333332,19.750000000000004,22.25,21.333333333333332,20.54166666666667,20.458333333333336,19.625,19.250000000000004,1008.1666666666666,1009.2083333333334,1009.5833333333334,71.79166666666667,53.958333333333336,76.45833333333333,35.011636,35.011636,35.011636,135.768029,135.768029,135.768029,45.0,45.0,45.0
2017-07-10,26.714285714285715,27.61904761904762,26.095238095238095,21.666666666666668,22.571428571428577,21.04761904761905,1008.7142857142857,74.76190476190476,2.0476190476190474,70.42857142857143,35.011636,135.768029,45,25.041666666666668,26.25,25.083333333333332,25.375,27.333333333333332,26.083333333333332,24.708333333333332,25.541666666666668,24.375,22.708333333333332,21.166666666666668,20.333333333333332,23.041666666666668,22.25,21.333333333333332,22.375,20.458333333333336,19.625,1007.7083333333334,1008.1666666666666,1009.2083333333334,78.45833333333333,71.79166666666667,53.958333333333336,35.011636,35.011636,35.011636,135.768029,135.768029,135.768029,45.0,45.0,45.0
2017-07-11,27.291666666666668,28.291666666666668,26.708333333333332,21.641666666666666,22.641666666666666,21.058333333333334,1009.0416666666666,71.75,2.875,60.708333333333336,35.011636,135.768029,45,26.714285714285715,25.041666666666668,26.25,27.61904761904762,25.375,27.333333333333332,26.095238095238095,24.708333333333332,25.541666666666668,21.666666666666668,22.708333333333332,21.166666666666668,22.571428571428577,23.041666666666668,22.25,21.04761904761905,22.375,20.458333333333336,1008.7142857142857,1007.7083333333334,1008.1666666666666,70.42857142857143,78.45833333333333,71.79166666666667,35.011636,35.011636,35.011636,135.768029,135.768029,135.768029,45.0,45.0,45.0
2017-07-12,27.0,27.916666666666668,26.333333333333332,22.20833333333334,23.125000000000004,21.54166666666667,1007.2083333333334,76.04166666666667,2.5416666666666665,77.45833333333333,35.011636,135.768029,45,27.291666666666668,26.714285714285715,25.041666666666668,28.291666666666668,27.61904761904762,25.375,26.708333333333332,26.095238095238095,24.708333333333332,21.641666666666666,21.666666666666668,22.708333333333332,22.641666666666666,22.571428571428577,23.041666666666668,21.058333333333334,21.04761904761905,22.375,1009.0416666666666,1008.7142857142857,1007.7083333333334,60.708333333333336,70.42857142857143,78.45833333333333,35.011636,35.011636,35.011636,135.768029,135.768029,135.768029,45.0,45.0,45.0
2017-07-13,27.125,28.208333333333332,26.25,20.666666666666668,21.75,19.791666666666668,1006.875,67.70833333333333,1.9166666666666667,43.958333333333336,35.011636,135.768029,45,27.0,27.291666666666668,26.714285714285715,27.916666666666668,28.291666666666668,27.61904761904762,26.333333333333332,26.708333333333332,26.095238095238095,22.20833333333334,21.641666666666666,21.666666666666668,23.125000000000004,22.641666666666666,22.571428571428577,21.54166666666667,21.058333333333334,21.04761904761905,1007.2083333333334,1009.0416666666666,1008.7142857142857,77.45833333333333,60.708333333333336,70.42857142857143,35.011636,35.011636,35.011636,135.768029,135.768029,135.768029,45.0,45.0,45.0
2017-07-14,26.666666666666668,27.666666666666668,25.875,20.750000000000004,21.75,19.958333333333332,1009.2916666666666,70.41666666666667,1.7083333333333333,52.291666666666664,35.011636,135.768029,45,27.125,27.0,27.291666666666668,28.208333333333332,27.916666666666668,28.291666666666668,26.25,26.333333333333332,26.708333333333332,20.666666666666668,22.20833333333334,21.641666666666666,21.75,23.125000000000004,22.641666666666666,19.791666666666668,21.54166666666667,21.058333333333334,1006.875,1007.2083333333334,1009.0416666666666,43.958333333333336,77.45833333333333,60.708333333333336,35.011636,35.011636,35.011636,135.768029,135.768029,135.768029,45.0,45.0,45.0
2017-07-15,27.375,28.375,26.625,20.666666666666668,21.66666666666666,19.916666666666668,1010.625,66.45833333333333,2.4166666666666665,70.875,35.011636,135.768029,45,26.666666666666668,27.125,27.0,27.666666666666668,28.208333333333332,27.916666666666668,25.875,26.25,26.333333333333332,20.750000000000004,20.666666666666668,22.20833333333334,21.75,21.75,23.125000000000004,19.958333333333332,19.791666666666668,21.54166666666667,1009.2916666666666,1006.875,1007.2083333333334,52.291666666666664,43.958333333333336,77.45833333333333,35.011636,35.011636,35.011636,135.768029,135.768029,135.768029,45.0,45.0,45.0
2017-07-16,27.375,28.166666666666668,26.833333333333332,21.608333333333338,22.400000000000002,21.066666666666674,1009.6666666666666,71.16666666666667,2.4583333333333335,69.20833333333333,35.011636,135.768029,45,27.375,26.666666666666668,27.125,28.375,27.666666666666668,28.208333333333332,26.625,25.875,26.25,20.666666666666668,20.750000000000004,20.666666666666668,21.66666666666666,21.75,21.75,19.916666666666668,19.958333333333332,19.791666666666668,1010.625,1009.2916666666666,1006.875,70.875,52.291666666666664,43.958333333333336,35.011636,35.011636,35.011636,135.768029,135.768029,135.768029,45.0,45.0,45.0
2017-07-17,26.666666666666668,27.5,26.0,21.15833333333334,21.991666666666674,20.49166666666667,1008.3333333333334,72.45833333333333,1.7916666666666667,54.458333333333336,35.011636,135.768029,45,27.375,27.375,26.666666666666668,28.166666666666668,28.375,27.666666666666668,26.833333333333332,26.625,25.875,21.608333333333338,20.666666666666668,20.750000000000004,22.400000000000002,21.66666666666666,21.75,21.066666666666674,19.916666666666668,19.958333333333332,1009.6666666666666,1010.625,1009.2916666666666,69.20833333333333,70.875,52.291666666666664,35.011636,35.011636,35.011636,135.768029,135.768029,135.768029,45.0,45.0,45.0
