Date,Kyo_temp,Kyo_max,Kyo_min,Kyo_dwp,Kyo_mx_dwp,Kyo_mi_dwp,Kyo_pressure,Kyo_humidity,Kyo_wind,Kyo_clouds,Man_temp,Man_max,Man_min,Man_dwp,Man_mx_dwp,Man_mi_dwp,Man_pressure,Man_humidity,Man_wind,Man_clouds,Kyo_temp_1,Kyo_temp_2,Kyo_temp_3,Kyo_max_1,Kyo_max_2,Kyo_max_3,Kyo_min_1,Kyo_min_2,Kyo_min_3,Kyo_dwp_1,Kyo_dwp_2,Kyo_dwp_3,Kyo_mx_dwp_1,Kyo_mx_dwp_2,Kyo_mx_dwp_3,Kyo_mi_dwp_1,Kyo_mi_dwp_2,Kyo_mi_dwp_3,Kyo_pressure_1,Kyo_pressure_2,Kyo_pressure_3,Kyo_humidity_1,Kyo_humidity_2,Kyo_humidity_3,Kyo_wind_1,Kyo_wind_2,Kyo_wind_3,Kyo_clouds_1,Kyo_clouds_2,Kyo_clouds_3,Man_temp_1,Man_temp_2,Man_temp_3,Man_max_1,Man_max_2,Man_max_3,Man_min_1,Man_min_2,Man_min_3,Man_dwp_1,Man_dwp_2,Man_dwp_3,Man_mx_dwp_1,Man_mx_dwp_2,Man_mx_dwp_3,Man_mi_dwp_1,Man_mi_dwp_2,Man_mi_dwp_3,Man_pressure_1,Man_pressure_2,Man_pressure_3,Man_humidity_1,Man_humidity_2,Man_humidity_3,Man_wind_1,Man_wind_2,Man_wind_3,Man_clouds_1,Man_clouds_2,Man_clouds_3
2018-01-14,0.125,0.375,-0.25,-7.158333333333332,-6.908333333333332,-7.533333333333332,1026.9166666666667,63.583333333333336,1.125,42.708333333333336,19.541666666666668,20.75,18.291666666666668,13.508333333333333,14.716666666666663,12.258333333333335,1011.7916666666666,69.83333333333333,11.875,31.916666666666668,1.0833333333333333,-0.75,0.3333333333333333,1.4583333333333333,-0.375,0.4583333333333333,0.7083333333333334,-1.125,0.125,-6.366666666666667,-9.858333333333336,-9.758333333333335,-5.991666666666667,-9.483333333333336,-9.633333333333335,-6.741666666666668,-10.233333333333336,-9.966666666666669,1024.5416666666667,1021.2916666666666,1017.6666666666666,62.75,54.458333333333336,49.541666666666664,2.0416666666666665,2.7916666666666665,3.625,33.083333333333336,15.833333333333334,22.916666666666668,24.041666666666668,27.041666666666668,23.416666666666668,25.208333333333332,28.25,24.25,22.916666666666668,25.541666666666668,22.708333333333332,17.266666666666673,24.141666666666676,19.600000000000005,18.43333333333334,25.35000000000001,20.43333333333334,16.14166666666667,22.64166666666667,18.891666666666673,1001.9583333333334,1004.9583333333334,1014.9166666666666,66.125,85.5,80.91666666666667,6.958333333333333,6.166666666666667,4.125,43.541666666666664,53.541666666666664,65.20833333333333
2018-01-15,3.25,3.7083333333333335,2.5833333333333335,-2.3249999999999997,-1.8666666666666665,-2.9916666666666667,1022.1666666666666,72.125,1.5416666666666667,32.583333333333336,21.5,22.5,20.541666666666668,15.241666666666665,16.241666666666667,14.283333333333331,1015.5833333333334,68.70833333333333,11.0,58.0,0.125,1.0833333333333333,-0.75,0.375,1.4583333333333333,-0.375,-0.25,0.7083333333333334,-1.125,-7.158333333333332,-6.366666666666667,-9.858333333333336,-6.908333333333332,-5.991666666666667,-9.483333333333336,-7.533333333333332,-6.741666666666668,-10.233333333333336,1026.9166666666667,1024.5416666666667,1021.2916666666666,63.583333333333336,62.75,54.458333333333336,1.125,2.0416666666666665,2.7916666666666665,42.708333333333336,33.083333333333336,15.833333333333334,19.541666666666668,24.041666666666668,27.041666666666668,20.75,25.208333333333332,28.25,18.291666666666668,22.916666666666668,25.541666666666668,13.508333333333333,17.266666666666673,24.141666666666676,14.716666666666663,18.43333333333334,25.35000000000001,12.258333333333335,16.14166666666667,22.64166666666667,1011.7916666666666,1001.9583333333334,1004.9583333333334,69.83333333333333,66.125,85.5,11.875,6.958333333333333,6.166666666666667,31.916666666666668,43.541666666666664,53.541666666666664
2018-01-16,9.541666666666666,10.166666666666666,8.791666666666666,4.0666666666666655,4.6916666666666655,3.316666666666667,1015.5833333333334,72.625,1.4166666666666667,67.95833333333333,20.0,21.25,18.791666666666668,13.916666666666666,15.166666666666664,12.708333333333336,1018.625,69.58333333333333,9.0,57.916666666666664,3.25,0.125,1.0833333333333333,3.7083333333333335,0.375,1.4583333333333333,2.5833333333333335,-0.25,0.7083333333333334,-2.3249999999999997,-7.158333333333332,-6.366666666666667,-1.8666666666666665,-6.908333333333332,-5.991666666666667,-2.9916666666666667,-7.533333333333332,-6.741666666666668,1022.1666666666666,1026.9166666666667,1024.5416666666667,72.125,63.583333333333336,62.75,1.5416666666666667,1.125,2.0416666666666665,32.583333333333336,42.708333333333336,33.083333333333336,21.5,19.541666666666668,24.041666666666668,22.5,20.75,25.208333333333332,20.541666666666668,18.291666666666668,22.916666666666668,15.241666666666665,13.508333333333333,17.266666666666673,16.241666666666667,14.716666666666663,18.43333333333334,14.283333333333331,12.258333333333335,16.14166666666667,1015.5833333333334,1011.7916666666666,1001.9583333333334,68.70833333333333,69.83333333333333,66.125,11.0,11.875,6.958333333333333,58.0,31.916666666666668,43.541666666666664
2018-01-17,9.583333333333334,9.916666666666666,9.208333333333334,8.149999999999997,8.48333333333333,7.774999999999999,1010.2083333333334,92.83333333333333,2.0833333333333335,66.54166666666667,19.291666666666668,21.208333333333332,17.583333333333332,14.049999999999997,15.966666666666661,12.341666666666667,1018.9166666666666,73.79166666666667,5.583333333333333,5.0,9.541666666666666,3.25,0.125,10.166666666666666,3.7083333333333335,0.375,8.791666666666666,2.5833333333333335,-0.25,4.0666666666666655,-2.3249999999999997,-7.158333333333332,4.6916666666666655,-1.8666666666666665,-6.908333333333332,3.316666666666667,-2.9916666666666667,-7.533333333333332,1015.5833333333334,1022.1666666666666,1026.9166666666667,72.625,72.125,63.583333333333336,1.4166666666666667,1.5416666666666667,1.125,67.95833333333333,32.583333333333336,42.708333333333336,20.0,21.5,19.541666666666668,21.25,22.5,20.75,18.791666666666668,20.541666666666668,18.291666666666668,13.916666666666666,15.241666666666665,13.508333333333333,15.166666666666664,16.241666666666667,14.716666666666663,12.708333333333336,14.283333333333331,12.258333333333335,1018.625,1015.5833333333334,1011.7916666666666,69.58333333333333,68.70833333333333,69.83333333333333,9.0,11.0,11.875,57.916666666666664,58.0,31.916666666666668
2018-01-18,7.0,7.375,6.583333333333333,1.6583333333333343,2.0333333333333345,1.2416666666666674,1016.625,73.29166666666667,1.9583333333333333,42.083333333333336,22.958333333333332,24.916666666666668,21.166666666666668,15.333333333333336,17.291666666666668,13.541666666666666,1016.375,61.875,3.7916666666666665,0.0,9.583333333333334,9.541666666666666,3.25,9.916666666666666,10.166666666666666,3.7083333333333335,9.208333333333334,8.791666666666666,2.5833333333333335,8.149999999999997,4.0666666666666655,-2.3249999999999997,8.48333333333333,4.6916666666666655,-1.8666666666666665,7.774999999999999,3.316666666666667,-2.9916666666666667,1010.2083333333334,1015.5833333333334,1022.1666666666666,92.83333333333333,72.625,72.125,2.0833333333333335,1.4166666666666667,1.5416666666666667,66.54166666666667,67.95833333333333,32.583333333333336,19.291666666666668,20.0,21.5,21.208333333333332,21.25,22.5,17.583333333333332,18.791666666666668,20.541666666666668,14.049999999999997,13.916666666666666,15.241666666666665,15.966666666666661,15.166666666666664,16.241666666666667,12.341666666666667,12.708333333333336,14.283333333333331,1018.9166666666666,1018.625,1015.5833333333334,73.79166666666667,69.58333333333333,68.70833333333333,5.583333333333333,9.0,11.0,5.0,57.916666666666664,58.0
2018-01-19,4.739130434782608,4.956521739130435,4.217391304347826,-1.7739130434782608,-1.5565217391304347,-2.2956521739130435,1016.4782608695652,67.43478260869566,1.6956521739130435,33.43478260869565,24.75,27.166666666666668,22.333333333333332,16.749999999999996,19.166666666666664,14.333333333333329,1014.0,60.0,4.375,0.0,7.0,9.583333333333334,9.541666666666666,7.375,9.916666666666666,10.166666666666666,6.583333333333333,9.208333333333334,8.791666666666666,1.6583333333333343,8.149999999999997,4.0666666666666655,2.0333333333333345,8.48333333333333,4.6916666666666655,1.2416666666666674,7.774999999999999,3.316666666666667,1016.625,1010.2083333333334,1015.5833333333334,73.29166666666667,92.83333333333333,72.625,1.9583333333333333,2.0833333333333335,1.4166666666666667,42.083333333333336,66.54166666666667,67.95833333333333,22.958333333333332,19.291666666666668,20.0,24.916666666666668,21.208333333333332,21.25,21.166666666666668,17.583333333333332,18.791666666666668,15.333333333333336,14.049999999999997,13.916666666666666,17.291666666666668,15.966666666666661,15.166666666666664,13.541666666666666,12.341666666666667,12.708333333333336,1016.375,1018.9166666666666,1018.625,61.875,73.79166666666667,69.58333333333333,3.7916666666666665,5.583333333333333,9.0,0.0,5.0,57.916666666666664
2018-01-20,4.25,4.541666666666667,3.8333333333333335,-0.9916666666666668,-0.7000000000000005,-1.4083333333333332,1016.6666666666666,73.79166666666667,1.7916666666666667,33.333333333333336,25.25,27.5,23.166666666666668,18.316666666666674,20.566666666666677,16.233333333333338,1013.7083333333334,65.33333333333333,4.916666666666667,20.0,4.739130434782608,7.0,9.583333333333334,4.956521739130435,7.375,9.916666666666666,4.217391304347826,6.583333333333333,9.208333333333334,-1.7739130434782608,1.6583333333333343,8.149999999999997,-1.5565217391304347,2.0333333333333345,8.48333333333333,-2.2956521739130435,1.2416666666666674,7.774999999999999,1016.4782608695652,1016.625,1010.2083333333334,67.43478260869566,73.29166666666667,92.83333333333333,1.6956521739130435,1.9583333333333333,2.0833333333333335,33.43478260869565,42.083333333333336,66.54166666666667,24.75,22.958333333333332,19.291666666666668,27.166666666666668,24.916666666666668,21.208333333333332,22.333333333333332,21.166666666666668,17.583333333333332,16.749999999999996,15.333333333333336,14.049999999999997,19.166666666666664,17.291666666666668,15.966666666666661,14.333333333333329,13.541666666666666,12.341666666666667,1014.0,1016.375,1018.9166666666666,60.0,61.875,73.79166666666667,4.375,3.7916666666666665,5.583333333333333,0.0,0.0,5.0
2018-01-21,4.708333333333333,5.083333333333333,4.333333333333333,-1.858333333333334,-1.4833333333333336,-2.2333333333333343,1016.9583333333334,67.16666666666667,2.3333333333333335,66.875,25.73913043478261,27.869565217391305,23.52173913043478,20.834782608695658,22.965217391304353,18.617391304347834,1010.1739130434783,75.47826086956522,6.304347826086956,2.608695652173913,4.25,4.739130434782608,7.0,4.541666666666667,4.956521739130435,7.375,3.8333333333333335,4.217391304347826,6.583333333333333,-0.9916666666666668,-1.7739130434782608,1.6583333333333343,-0.7000000000000005,-1.5565217391304347,2.0333333333333345,-1.4083333333333332,-2.2956521739130435,1.2416666666666674,1016.6666666666666,1016.4782608695652,1016.625,73.79166666666667,67.43478260869566,73.29166666666667,1.7916666666666667,1.6956521739130435,1.9583333333333333,33.333333333333336,33.43478260869565,42.083333333333336,25.25,24.75,22.958333333333332,27.5,27.166666666666668,24.916666666666668,23.166666666666668,22.333333333333332,21.166666666666668,18.316666666666674,16.749999999999996,15.333333333333336,20.566666666666677,19.166666666666664,17.291666666666668,16.233333333333338,14.333333333333329,13.541666666666666,1013.7083333333334,1014.0,1016.375,65.33333333333333,60.0,61.875,4.916666666666667,4.375,3.7916666666666665,20.0,0.0,0.0
2018-01-22,2.8260869565217392,3.1739130434782608,2.4782608695652173,-0.05217391304347827,0.2956521739130435,-0.40000000000000013,1009.3913043478261,85.6086956521739,2.0434782608695654,71.52173913043478,28.130434782608695,29.608695652173914,26.26086956521739,22.217391304347835,23.695652173913054,20.34782608695653,1008.8260869565217,70.43478260869566,4.869565217391305,18.17391304347826,4.708333333333333,4.25,4.739130434782608,5.083333333333333,4.541666666666667,4.956521739130435,4.333333333333333,3.8333333333333335,4.217391304347826,-1.858333333333334,-0.9916666666666668,-1.7739130434782608,-1.4833333333333336,-0.7000000000000005,-1.5565217391304347,-2.2333333333333343,-1.4083333333333332,-2.2956521739130435,1016.9583333333334,1016.6666666666666,1016.4782608695652,67.16666666666667,73.79166666666667,67.43478260869566,2.3333333333333335,1.7916666666666667,1.6956521739130435,66.875,33.333333333333336,33.43478260869565,25.73913043478261,25.25,24.75,27.869565217391305,27.5,27.166666666666668,23.52173913043478,23.166666666666668,22.333333333333332,20.834782608695658,18.316666666666674,16.749999999999996,22.965217391304353,20.566666666666677,19.166666666666664,18.617391304347834,16.233333333333338,14.333333333333329,1010.1739130434783,1013.7083333333334,1014.0,75.47826086956522,65.33333333333333,60.0,6.304347826086956,4.916666666666667,4.375,2.608695652173913,20.0,0.0
2018-01-23,2.9583333333333335,3.2916666666666665,2.6666666666666665,-5.766666666666667,-5.4333333333333345,-6.058333333333334,1010.875,56.375,4.458333333333333,32.083333333333336,24.608695652173914,25.17391304347826,23.91304347826087,21.50434782608696,22.069565217391307,20.808695652173917,1010.6521739130435,84.47826086956522,4.521739130434782,44.34782608695652,2.8260869565217392,4.708333333333333,4.25,3.1739130434782608,5.083333333333333,4.541666666666667,2.4782608695652173,4.333333333333333,3.8333333333333335,-0.05217391304347827,-1.858333333333334,-0.9916666666666668,0.2956521739130435,-1.4833333333333336,-0.7000000000000005,-0.40000000000000013,-2.2333333333333343,-1.4083333333333332,1009.3913043478261,1016.9583333333334,1016.6666666666666,85.6086956521739,67.16666666666667,73.79166666666667,2.0434782608695654,2.3333333333333335,1.7916666666666667,71.52173913043478,66.875,33.333333333333336,28.130434782608695,25.73913043478261,25.25,29.608695652173914,27.869565217391305,27.5,26.26086956521739,23.52173913043478,23.166666666666668,22.217391304347835,20.834782608695658,18.316666666666674,23.695652173913054,22.965217391304353,20.566666666666677,20.34782608695653,18.617391304347834,16.233333333333338,1008.8260869565217,1010.1739130434783,1013.7083333333334,70.43478260869566,75.47826086956522,65.33333333333333,4.869565217391305,6.304347826086956,4.916666666666667,18.17391304347826,2.608695652173913,20.0
2018-01-24,-0.6666666666666666,-0.5,-0.8333333333333334,-8.783333333333337,-8.616666666666669,-8.950000000000001,1012.7916666666666,59.416666666666664,4.75,42.333333333333336,26.833333333333332,28.0,25.708333333333332,22.700000000000006,23.866666666666674,21.575000000000006,1009.9166666666666,79.33333333333333,5.833333333333333,32.291666666666664,2.9583333333333335,2.8260869565217392,4.708333333333333,3.2916666666666665,3.1739130434782608,5.083333333333333,2.6666666666666665,2.4782608695652173,4.333333333333333,-5.766666666666667,-0.05217391304347827,-1.858333333333334,-5.4333333333333345,0.2956521739130435,-1.4833333333333336,-6.058333333333334,-0.40000000000000013,-2.2333333333333343,1010.875,1009.3913043478261,1016.9583333333334,56.375,85.6086956521739,67.16666666666667,4.458333333333333,2.0434782608695654,2.3333333333333335,32.083333333333336,71.52173913043478,66.875,24.608695652173914,28.130434782608695,25.73913043478261,25.17391304347826,29.608695652173914,27.869565217391305,23.91304347826087,26.26086956521739,23.52173913043478,21.50434782608696,22.217391304347835,20.834782608695658,22.069565217391307,23.695652173913054,22.965217391304353,20.808695652173917,20.34782608695653,18.617391304347834,1010.6521739130435,1008.8260869565217,1010.1739130434783,84.47826086956522,70.43478260869566,75.47826086956522,4.521739130434782,4.869565217391305,6.304347826086956,44.34782608695652,18.17391304347826,2.608695652173913
2018-01-25,-0.08333333333333333,0.25,-0.625,-5.700000000000002,-5.366666666666668,-6.241666666666668,1013.1666666666666,71.91666666666667,3.875,41.25,25.416666666666668,26.083333333333332,24.75,22.900000000000006,23.566666666666674,22.233333333333338,1010.9166666666666,87.41666666666667,5.0,72.08333333333333,-0.6666666666666666,2.9583333333333335,2.8260869565217392,-0.5,3.2916666666666665,3.1739130434782608,-0.8333333333333334,2.6666666666666665,2.4782608695652173,-8.783333333333337,-5.766666666666667,-0.05217391304347827,-8.616666666666669,-5.4333333333333345,0.2956521739130435,-8.950000000000001,-6.058333333333334,-0.40000000000000013,1012.7916666666666,1010.875,1009.3913043478261,59.416666666666664,56.375,85.6086956521739,4.75,4.458333333333333,2.0434782608695654,42.333333333333336,32.083333333333336,71.52173913043478,26.833333333333332,24.608695652173914,28.130434782608695,28.0,25.17391304347826,29.608695652173914,25.708333333333332,23.91304347826087,26.26086956521739,22.700000000000006,21.50434782608696,22.217391304347835,23.866666666666674,22.069565217391307,23.695652173913054,21.575000000000006,20.808695652173917,20.34782608695653,1009.9166666666666,1010.6521739130435,1008.8260869565217,79.33333333333333,84.47826086956522,70.43478260869566,5.833333333333333,4.521739130434782,4.869565217391305,32.291666666666664,44.34782608695652,18.17391304347826
2018-01-26,-0.25,0.08333333333333333,-0.5416666666666666,-5.8833333333333355,-5.550000000000002,-6.175000000000002,1013.7916666666666,71.83333333333333,3.0833333333333335,59.166666666666664,26.791666666666668,27.541666666666668,25.791666666666668,24.541666666666668,25.291666666666668,23.54166666666667,1011.4583333333334,88.75,5.833333333333333,73.54166666666667,-0.08333333333333333,-0.6666666666666666,2.9583333333333335,0.25,-0.5,3.2916666666666665,-0.625,-0.8333333333333334,2.6666666666666665,-5.700000000000002,-8.783333333333337,-5.766666666666667,-5.366666666666668,-8.616666666666669,-5.4333333333333345,-6.241666666666668,-8.950000000000001,-6.058333333333334,1013.1666666666666,1012.7916666666666,1010.875,71.91666666666667,59.416666666666664,56.375,3.875,4.75,4.458333333333333,41.25,42.333333333333336,32.083333333333336,25.416666666666668,26.833333333333332,24.608695652173914,26.083333333333332,28.0,25.17391304347826,24.75,25.708333333333332,23.91304347826087,22.900000000000006,22.700000000000006,21.50434782608696,23.566666666666674,23.866666666666674,22.069565217391307,22.233333333333338,21.575000000000006,20.808695652173917,1010.9166666666666,1009.9166666666666,1010.6521739130435,87.41666666666667,79.33333333333333,84.47826086956522,5.0,5.833333333333333,4.521739130434782,72.08333333333333,32.291666666666664,44.34782608695652
2018-01-27,-1.375,-1.1666666666666667,-1.8333333333333333,-7.733333333333332,-7.524999999999999,-8.191666666666665,1019.5416666666666,68.20833333333333,2.5416666666666665,45.208333333333336,27.583333333333332,28.083333333333332,26.541666666666668,24.775000000000006,25.275000000000006,23.733333333333338,1012.3333333333334,85.95833333333333,7.041666666666667,73.54166666666667,-0.25,-0.08333333333333333,-0.6666666666666666,0.08333333333333333,0.25,-0.5,-0.5416666666666666,-0.625,-0.8333333333333334,-5.8833333333333355,-5.700000000000002,-8.783333333333337,-5.550000000000002,-5.366666666666668,-8.616666666666669,-6.175000000000002,-6.241666666666668,-8.950000000000001,1013.7916666666666,1013.1666666666666,1012.7916666666666,71.83333333333333,71.91666666666667,59.416666666666664,3.0833333333333335,3.875,4.75,59.166666666666664,41.25,42.333333333333336,26.791666666666668,25.416666666666668,26.833333333333332,27.541666666666668,26.083333333333332,28.0,25.791666666666668,24.75,25.708333333333332,24.541666666666668,22.900000000000006,22.700000000000006,25.291666666666668,23.566666666666674,23.866666666666674,23.54166666666667,22.233333333333338,21.575000000000006,1011.4583333333334,1010.9166666666666,1009.9166666666666,88.75,87.41666666666667,79.33333333333333,5.833333333333333,5.0,5.833333333333333,73.54166666666667,72.08333333333333,32.291666666666664
2018-01-28,0.25,0.5,0.0,-4.3916666666666675,-4.141666666666667,-4.6416666666666675,1012.7083333333334,76.79166666666667,1.25,61.875,25.916666666666668,26.833333333333332,24.958333333333332,22.775000000000006,23.691666666666674,21.816666666666674,1013.25,84.29166666666667,5.916666666666667,51.041666666666664,-1.375,-0.25,-0.08333333333333333,-1.1666666666666667,0.08333333333333333,0.25,-1.8333333333333333,-0.5416666666666666,-0.625,-7.733333333333332,-5.8833333333333355,-5.700000000000002,-7.524999999999999,-5.550000000000002,-5.366666666666668,-8.191666666666665,-6.175000000000002,-6.241666666666668,1019.5416666666666,1013.7916666666666,1013.1666666666666,68.20833333333333,71.83333333333333,71.91666666666667,2.5416666666666665,3.0833333333333335,3.875,45.208333333333336,59.166666666666664,41.25,27.583333333333332,26.791666666666668,25.416666666666668,28.083333333333332,27.541666666666668,26.083333333333332,26.541666666666668,25.791666666666668,24.75,24.775000000000006,24.541666666666668,22.900000000000006,25.275000000000006,25.291666666666668,23.566666666666674,23.733333333333338,23.54166666666667,22.233333333333338,1012.3333333333334,1011.4583333333334,1010.9166666666666,85.95833333333333,88.75,87.41666666666667,7.041666666666667,5.833333333333333,5.0,73.54166666666667,73.54166666666667,72.08333333333333
2018-01-29,1.5833333333333333,1.9583333333333333,1.2916666666666667,-7.0583333333333345,-6.6833333333333345,-7.350000000000001,1012.0833333333334,56.791666666666664,3.5,27.666666666666668,25.75,27.0,24.5,19.333333333333343,20.583333333333343,18.083333333333343,1009.7083333333334,67.91666666666667,5.541666666666667,24.291666666666668,0.25,-1.375,-0.25,0.5,-1.1666666666666667,0.08333333333333333,0.0,-1.8333333333333333,-0.5416666666666666,-4.3916666666666675,-7.733333333333332,-5.8833333333333355,-4.141666666666667,-7.524999999999999,-5.550000000000002,-4.6416666666666675,-8.191666666666665,-6.175000000000002,1012.7083333333334,1019.5416666666666,1013.7916666666666,76.79166666666667,68.20833333333333,71.83333333333333,1.25,2.5416666666666665,3.0833333333333335,61.875,45.208333333333336,59.166666666666664,25.916666666666668,27.583333333333332,26.791666666666668,26.833333333333332,28.083333333333332,27.541666666666668,24.958333333333332,26.541666666666668,25.791666666666668,22.775000000000006,24.775000000000006,24.541666666666668,23.691666666666674,25.275000000000006,25.291666666666668,21.816666666666674,23.733333333333338,23.54166666666667,1013.25,1012.3333333333334,1011.4583333333334,84.29166666666667,85.95833333333333,88.75,5.916666666666667,7.041666666666667,5.833333333333333,51.041666666666664,73.54166666666667,73.54166666666667
2018-01-30,-0.7083333333333334,-0.4166666666666667,-0.9583333333333334,-9.425000000000002,-9.133333333333335,-9.675000000000002,1019.375,56.416666666666664,2.125,20.625,25.416666666666668,26.791666666666668,23.833333333333332,19.891666666666673,21.266666666666673,18.308333333333337,1004.5833333333334,72.375,8.75,43.75,1.5833333333333333,0.25,-1.375,1.9583333333333333,0.5,-1.1666666666666667,1.2916666666666667,0.0,-1.8333333333333333,-7.0583333333333345,-4.3916666666666675,-7.733333333333332,-6.6833333333333345,-4.141666666666667,-7.524999999999999,-7.350000000000001,-4.6416666666666675,-8.191666666666665,1012.0833333333334,1012.7083333333334,1019.5416666666666,56.791666666666664,76.79166666666667,68.20833333333333,3.5,1.25,2.5416666666666665,27.666666666666668,61.875,45.208333333333336,25.75,25.916666666666668,27.583333333333332,27.0,26.833333333333332,28.083333333333332,24.5,24.958333333333332,26.541666666666668,19.333333333333343,22.775000000000006,24.775000000000006,20.583333333333343,23.691666666666674,25.275000000000006,18.083333333333343,21.816666666666674,23.733333333333338,1009.7083333333334,1013.25,1012.3333333333334,67.91666666666667,84.29166666666667,85.95833333333333,5.541666666666667,5.916666666666667,7.041666666666667,24.291666666666668,51.041666666666664,73.54166666666667
2018-01-31,0.9166666666666666,1.25,0.7083333333333334,-7.591666666666664,-7.258333333333332,-7.799999999999997,1022.2083333333334,57.458333333333336,1.2083333333333333,60.625,19.666666666666668,19.958333333333332,19.166666666666668,12.608333333333336,12.900000000000004,12.108333333333336,1010.9583333333334,64.70833333333333,9.375,71.04166666666667,-0.7083333333333334,1.5833333333333333,0.25,-0.4166666666666667,1.9583333333333333,0.5,-0.9583333333333334,1.2916666666666667,0.0,-9.425000000000002,-7.0583333333333345,-4.3916666666666675,-9.133333333333335,-6.6833333333333345,-4.141666666666667,-9.675000000000002,-7.350000000000001,-4.6416666666666675,1019.375,1012.0833333333334,1012.7083333333334,56.416666666666664,56.791666666666664,76.79166666666667,2.125,3.5,1.25,20.625,27.666666666666668,61.875,25.416666666666668,25.75,25.916666666666668,26.791666666666668,27.0,26.833333333333332,23.833333333333332,24.5,24.958333333333332,19.891666666666673,19.333333333333343,22.775000000000006,21.266666666666673,20.583333333333343,23.691666666666674,18.308333333333337,18.083333333333343,21.816666666666674,1004.5833333333334,1009.7083333333334,1013.25,72.375,67.91666666666667,84.29166666666667,8.75,5.541666666666667,5.916666666666667,43.75,24.291666666666668,51.041666666666664
2018-02-01,0.75,1.0,0.5416666666666666,-1.425,-1.175,-1.6333333333333335,1020.875,89.125,0.9583333333333334,67.33333333333333,18.833333333333332,19.25,18.166666666666668,14.224999999999993,14.641666666666659,13.558333333333328,1015.2083333333334,76.95833333333333,5.583333333333333,70.41666666666667,0.9166666666666666,-0.7083333333333334,1.5833333333333333,1.25,-0.4166666666666667,1.9583333333333333,0.7083333333333334,-0.9583333333333334,1.2916666666666667,-7.591666666666664,-9.425000000000002,-7.0583333333333345,-7.258333333333332,-9.133333333333335,-6.6833333333333345,-7.799999999999997,-9.675000000000002,-7.350000000000001,1022.2083333333334,1019.375,1012.0833333333334,57.458333333333336,56.416666666666664,56.791666666666664,1.2083333333333333,2.125,3.5,60.625,20.625,27.666666666666668,19.666666666666668,25.416666666666668,25.75,19.958333333333332,26.791666666666668,27.0,19.166666666666668,23.833333333333332,24.5,12.608333333333336,19.891666666666673,19.333333333333343,12.900000000000004,21.266666666666673,20.583333333333343,12.108333333333336,18.308333333333337,18.083333333333343,1010.9583333333334,1004.5833333333334,1009.7083333333334,64.70833333333333,72.375,67.91666666666667,9.375,8.75,5.541666666666667,71.04166666666667,43.75,24.291666666666668
